No.,comment,label
2805,Aku masih harus pakai lebih lama untuk lihat efeknya.,negatif
2806,Produk ini membantu mengurangi kemerahan di wajahku.,positif
2807,Aku malah timbul jerawat kecil setelah pakai ini.,negatif
2808,Aku masih belum yakin dengan efek jangka panjangnya.,negatif
2809,Kulitku jadi lebih halus setelah pemakaian rutin!,positif
2810,"Aku nggak suka, malah bikin kulitku makin sensitif.",negatif
2811,"Aku baru pakai 3 hari, belum bisa kasih review lengkap.",negatif
2812,"Hasilnya memuaskan, kulitku lebih sehat!",positif
2813,Aku kecewa karena produknya nggak cocok buatku.,negatif
2814,"Produknya lumayan, tapi nggak terlalu istimewa.",negatif
2815,Kulitku jadi lebih cerah dan kenyal!,positif
2816,Aku malah gatal-gatal setelah pakai ini.,negatif
2817,Aku masih tes apakah ini cocok untuk kulitku.,negatif
2818,"Hasilnya bagus banget, aku suka banget!",positif
2819,Aku kecewa karena nggak ada perubahan besar.,negatif
2820,Aku masih butuh waktu lebih lama untuk melihat efeknya.,negatif
2821,Kulitku lebih glowing dan sehat!,positif
2822,Aku malah jadi makin berminyak setelah pakai ini.,negatif
2823,Aku masih ragu apakah ini pilihan terbaik.,negatif
2824,Teksturnya lembut dan mudah diaplikasikan!,positif
2825,"Sayangnya, aku nggak cocok dengan produk ini.",negatif
2826,"Aku baru pakai seminggu, efeknya belum terasa.",negatif
2827,Produk ini benar-benar bikin wajahku lebih segar!,positif
2828,Aku kecewa karena malah bikin kulitku iritasi.,negatif
2829,Aku masih belum yakin apakah akan beli lagi.,negatif
2830,Kulitku jadi lebih sehat dan glowing!,positif
2831,Aku malah breakout setelah pemakaian.,negatif
2832,Aku masih menunggu efeknya muncul.,negatif
2833,Wanginya enak dan teksturnya nyaman di kulit!,positif
2834,Aku kecewa karena nggak ada efek signifikan.,negatif
2835,"Aku baru coba, jadi belum bisa kasih kesimpulan.",negatif
2836,Produknya ringan dan nggak bikin lengket.,positif
2837,Aku malah jerawatan setelah pakai ini.,negatif
2838,Aku masih ragu apakah akan beli lagi.,negatif
2839,"Hasilnya luar biasa, kulitku makin bersih!",positif
2840,"Aku nggak suka baunya, terlalu kuat.",negatif
2841,"Aku baru coba, jadi belum bisa kasih ulasan.",negatif
2842,Produk ini membantu menyamarkan noda di wajahku!,positif
2843,Aku kecewa karena produknya nggak efektif.,negatif
2844,Aku masih tes untuk lihat hasilnya.,negatif
2845,Kulitku jadi lebih halus setelah pakai ini!,positif
2846,Aku malah makin sensitif setelah pakai ini.,negatif
2847,"Aku masih coba, jadi belum bisa kasih review lengkap.",negatif
2848,Wanginya segar dan nyaman dipakai!,positif
2849,"Sayangnya, aku malah makin kusam setelah pakai ini.",negatif
2850,Aku masih lihat apakah ini cocok untukku.,negatif
2851,Produknya sangat membantu melembapkan kulitku!,positif
2852,Aku malah makin berminyak setelah pakai ini.,negatif
2853,"Aku baru coba seminggu, belum ada efek.",negatif
2854,"Hasilnya memuaskan, kulitku makin glowing!",positif
2855,Aku kecewa karena nggak ada perubahan besar.,negatif
2856,Aku masih menunggu efek yang lebih terlihat.,negatif
2857,Produk ini cocok banget buat kulitku!,positif
2858,Aku malah alergi setelah pakai ini.,negatif
2859,"Aku masih coba-coba, belum bisa kasih kesimpulan.",negatif
2860,Produk ini bikin kulitku lebih cerah alami!,positif
2861,"Aku kecewa, malah bikin wajahku makin kering.",negatif
2862,Aku masih menunggu hasil yang lebih jelas.,negatif
2863,Teksturnya ringan dan nyaman di kulit!,positif
2864,"Aku nggak suka wanginya, terlalu kuat.",negatif
2865,"Baru pakai beberapa hari, efeknya belum kelihatan.",negatif
2866,Kulitku lebih lembut setelah pakai produk ini!,positif
2867,Aku malah jerawatan setelah coba ini.,negatif
2868,Aku masih ragu apakah akan beli lagi.,negatif
2869,Produk ini bikin kulitku lebih sehat dan segar!,positif
2870,"Sayangnya, produk ini nggak cocok buatku.",negatif
2871,Aku masih ingin lihat efeknya dalam beberapa minggu ke depan.,negatif
2872,Wanginya segar dan bikin nyaman!,positif
2873,Aku kecewa karena nggak sesuai ekspektasi.,negatif
2874,"Aku baru coba, jadi masih belum ada perubahan.",negatif
2875,Kulitku jadi lebih glowing dan kenyal!,positif
2876,Aku malah gatal-gatal setelah pakai ini.,negatif
2877,Aku belum lihat hasil yang signifikan.,negatif
2878,Produk ini sangat membantu menghidrasi kulitku.,positif
2879,Aku malah breakout setelah pemakaian pertama.,negatif
2880,Aku masih harus pakai lebih lama untuk lihat hasilnya.,negatif
2881,"Efeknya bagus, kulitku lebih cerah!",positif
2882,"Aku nggak suka teksturnya, terlalu lengket.",negatif
2883,Aku masih tes apakah cocok di kulitku.,negatif
2884,"Setelah pakai ini, kulitku jadi lebih sehat!",positif
2885,Aku malah makin berminyak setelah pakai ini.,negatif
2886,Aku masih belum yakin dengan efeknya.,negatif
2887,Produk ini bikin wajahku lebih segar!,positif
2888,Aku kecewa karena nggak ada efek sama sekali.,negatif
2889,"Aku baru pakai seminggu, masih dalam tahap percobaan.",negatif
2890,Kulitku lebih halus dan kenyal setelah pakai ini!,positif
2891,"Sayangnya, produk ini nggak cocok untuk kulitku yang sensitif.",negatif
2892,Aku masih menunggu efek lebih lanjut.,negatif
2893,"Hasilnya luar biasa, kulitku makin sehat!",positif
2894,Aku malah mengalami iritasi ringan.,negatif
2895,Aku masih lihat apakah ini pilihan terbaik buatku.,negatif
2896,Produknya ringan dan cepat meresap!,positif
2897,Aku nggak suka karena bikin kulitku kering.,negatif
2898,Aku masih belum yakin akan repurchase.,negatif
2899,"Efeknya bagus banget, wajahku makin glowing!",positif
2900,Aku kecewa karena hasilnya nggak seperti yang diiklankan.,negatif
2901,Aku masih coba apakah cocok untuk jangka panjang.,negatif
2902,Wanginya enak dan bikin rileks!,positif
2903,Aku malah muncul bruntusan setelah pakai ini.,negatif
2904,Aku masih menunggu efek yang lebih terlihat.,negatif
2905,Produk ini membantu mengurangi noda hitam di wajahku!,positif
2906,Aku kecewa karena nggak ada efek yang nyata.,negatif
2907,"Aku baru pakai beberapa kali, jadi belum bisa kasih ulasan lengkap.",negatif
2908,Kulitku lebih cerah dan terasa lebih segar!,positif
2909,Aku malah alergi setelah pemakaian pertama.,negatif
2910,Aku masih lihat apakah ini cocok di kulitku.,negatif
2911,"Hasilnya luar biasa, aku suka banget!",positif
2912,Aku nggak suka karena bikin kulitku makin sensitif.,negatif
2913,Aku masih belum yakin dengan efeknya dalam jangka panjang.,negatif
2914,Produknya sangat melembapkan dan nyaman di kulit!,positif
2915,Aku kecewa karena malah bikin kulitku makin kusam.,negatif
2916,"Aku baru coba seminggu, jadi masih belum bisa kasih kesimpulan.",negatif
2917,Teksturnya ringan dan cepat meresap!,positif
2918,Aku malah makin berminyak setelah pakai ini.,negatif
2919,Aku masih ingin lihat hasilnya dalam beberapa minggu ke depan.,negatif
2920,Produk ini benar-benar bikin kulitku lebih sehat!,positif
2921,"Aku nggak suka baunya, terlalu menyengat.",negatif
2922,Aku masih lihat apakah ini produk yang cocok untukku.,negatif
2923,"Hasilnya memuaskan, kulitku lebih glowing!",positif
2924,Aku kecewa karena produknya nggak efektif buatku.,negatif
2925,Aku masih harus coba lebih lama untuk lihat hasilnya.,negatif
2926,Kulitku jadi lebih lembut dan sehat setelah pakai ini!,positif
2927,Aku malah breakout setelah pakai ini.,negatif
2928,"Aku baru coba, jadi belum bisa kasih ulasan lengkap.",negatif
2929,Wanginya enak dan bikin nyaman dipakai!,positif
2930,Aku malah mengalami kemerahan setelah pemakaian.,negatif
2931,Aku masih belum bisa memutuskan apakah akan beli lagi.,negatif
2932,Produk ini bikin wajahku lebih segar dan cerah!,positif
2933,Aku kecewa karena malah bikin kulitku makin kusam.,negatif
2934,Aku masih menunggu efek lebih lanjut dari produk ini.,negatif
2935,"Hasilnya luar biasa, kulitku lebih bersih dan sehat!",positif
2936,Aku nggak suka karena bikin wajahku makin kering.,negatif
2937,"Aku baru coba beberapa kali, jadi belum bisa kasih kesimpulan.",negatif
2938,Produk ini sangat membantu melembapkan kulitku!,positif
2939,Aku kecewa karena nggak ada perubahan besar.,negatif
2940,Aku masih menunggu efek yang lebih jelas.,negatif
2941,Kulitku lebih glowing setelah rutin pakai ini!,positif
2942,Aku malah alergi setelah pemakaian pertama.,negatif
2943,Aku masih lihat apakah ini cocok untuk jangka panjang.,negatif
2944,Wanginya lembut dan nyaman banget di kulit!,positif
2945,"Sayangnya, aku nggak cocok dengan produk ini.",negatif
2946,"Aku masih dalam tahap percobaan, belum bisa kasih review lengkap.",negatif
2947,"Produk ini sangat bagus, kulitku terasa lebih lembap!",positif
2948,"Aku nggak suka hasilnya, wajahku jadi kusam.",negatif
2949,"Aku masih mencoba, belum ada perubahan yang signifikan.",negatif
2950,"Setelah pakai ini, wajahku terasa lebih segar dan sehat!",positif
2951,Aku malah jerawatan setelah beberapa kali pemakaian.,negatif
2952,Aku masih melihat apakah ini cocok untuk kulitku.,negatif
2953,Produknya benar-benar bikin kulit lebih glowing!,positif
2954,"Aku kecewa, teksturnya terlalu berat untuk kulitku.",negatif
2955,"Aku baru pakai seminggu, jadi belum bisa lihat efeknya.",negatif
2956,Wanginya sangat menyenangkan dan bikin rileks!,positif
2957,Aku malah mengalami kemerahan di wajah.,negatif
2958,Aku masih menunggu hasil lebih jelas.,negatif
2959,Kulitku terasa lebih kenyal dan sehat!,positif
2960,Aku kecewa karena nggak ada perubahan besar.,negatif
2961,"Aku baru coba beberapa kali, jadi masih dalam tahap uji coba.",negatif
2962,Produk ini benar-benar melembapkan kulitku!,positif
2963,Aku nggak suka karena bikin kulitku makin berminyak.,negatif
2964,Aku masih belum yakin dengan efeknya dalam jangka panjang.,negatif
2965,"Hasilnya luar biasa, wajahku tampak lebih cerah!",positif
2966,Aku malah mengalami breakout setelah pemakaian.,negatif
2967,Aku masih ingin lihat efeknya dalam beberapa minggu ke depan.,negatif
2968,Kulitku jadi lebih sehat dan lembut setelah pakai ini!,positif
2969,Aku kecewa karena produk ini nggak sesuai harapan.,negatif
2970,"Aku baru coba, jadi belum bisa kasih ulasan lengkap.",negatif
2971,Produknya ringan dan cepat menyerap ke kulit!,positif
2972,"Aku nggak suka wanginya, terlalu menyengat.",negatif
2973,"Aku masih dalam tahap percobaan, belum ada hasil jelas.",negatif
2974,"Hasilnya sangat memuaskan, kulit lebih glowing!",positif
2975,Aku kecewa karena tidak ada perubahan signifikan.,negatif
2976,Aku masih mencoba melihat apakah ini cocok untukku.,negatif
2977,Produk ini bikin kulitku lebih cerah dan sehat!,positif
2978,Aku malah mengalami iritasi setelah beberapa kali pemakaian.,negatif
2979,Aku masih belum yakin akan repurchase atau tidak.,negatif
2980,Wanginya enak dan bikin nyaman di kulit!,positif
2981,Aku malah muncul bruntusan setelah pakai ini.,negatif
2982,"Aku baru pakai beberapa hari, efeknya belum terlihat.",negatif
2983,Teksturnya ringan dan sangat nyaman di kulit!,positif
2984,Aku kecewa karena hasilnya nggak sesuai ekspektasi.,negatif
2985,Aku masih ragu apakah produk ini benar-benar efektif.,negatif
2986,"Hasilnya luar biasa, aku sangat puas!",positif
2987,Aku malah alergi setelah menggunakan ini.,negatif
2988,Aku masih ingin lihat efeknya dalam beberapa minggu ke depan.,negatif
2989,Produk ini sangat membantu kulitku lebih sehat!,positif
2990,Aku kecewa karena nggak cocok di kulitku.,negatif
2991,"Aku baru coba, jadi masih menunggu hasilnya.",negatif
2992,Kulitku terasa lebih lembut dan kenyal setelah pemakaian!,positif
2993,Aku malah mengalami breakout parah.,negatif
2994,Aku masih belum yakin apakah akan beli lagi.,negatif
2995,Wanginya lembut dan tidak mengganggu!,positif
2996,Aku kecewa karena efeknya tidak sesuai harapan.,negatif
2997,"Aku masih dalam tahap percobaan, jadi belum bisa kasih review lengkap.",negatif
2998,Produknya benar-benar bikin kulit lebih glowing!,positif
2999,Aku nggak suka karena bikin wajahku makin berminyak.,negatif
3000,Aku masih melihat apakah produk ini cocok untuk jangka panjang.,negatif
3001,"Hasilnya sangat baik, kulitku lebih sehat!",positif
3002,Aku kecewa karena tidak ada perubahan yang nyata.,negatif
3003,Aku masih harus coba lebih lama untuk lihat efeknya.,negatif
3004,Produk ini sangat nyaman digunakan!,positif
3005,Aku malah mengalami iritasi ringan setelah pemakaian.,negatif
3006,"Aku masih dalam tahap mencoba, belum bisa kasih kesimpulan.",negatif
3007,"Efeknya luar biasa, aku suka banget!",positif
3008,Aku kecewa karena teksturnya tidak cocok di kulitku.,negatif
3009,Aku masih menunggu efek lebih lanjut dari produk ini.,negatif
3010,Produknya sangat melembapkan dan nyaman di kulit!,positif
3011,Aku malah jerawatan setelah beberapa kali pakai.,negatif
3012,Aku masih ingin melihat efeknya sebelum memutuskan beli lagi.,negatif
3013,"Hasilnya sangat bagus, wajahku lebih sehat!",positif
3014,Aku kecewa karena malah bikin kulitku makin kusam.,negatif
3015,Aku masih lihat apakah produk ini benar-benar efektif.,negatif
3016,Wanginya segar dan sangat menenangkan!,positif
3017,Aku malah mengalami kemerahan setelah menggunakan ini.,negatif
3018,Aku masih belum bisa memutuskan apakah akan beli lagi atau tidak.,negatif
3019,Produknya cepat menyerap dan bikin kulit nyaman!,positif
3020,Aku kecewa karena tidak ada perubahan yang jelas.,negatif
3021,"Aku masih dalam tahap percobaan, jadi belum bisa kasih ulasan lengkap.",negatif
3022,"Hasilnya memuaskan, kulit lebih cerah dan sehat!",positif
3023,Aku malah mengalami breakout setelah pakai ini.,negatif
3024,Aku masih ragu apakah ini pilihan terbaik buatku.,negatif
3025,Teksturnya lembut dan sangat nyaman di kulit!,positif
3026,Aku kecewa karena produknya nggak cocok di kulitku.,negatif
3027,Aku masih melihat apakah ini produk yang tepat untukku.,negatif
3028,Kulitku lebih cerah dan terasa lebih segar setelah pemakaian!,positif
3029,Aku malah alergi setelah pemakaian pertama.,negatif
3030,Aku masih ingin melihat efek jangka panjangnya.,negatif
3031,Wanginya enak dan bikin nyaman dipakai!,positif
3032,"Sayangnya, produk ini tidak cocok untuk kulitku.",negatif
3033,Aku masih mencoba melihat apakah ini efektif untuk kulitku.,negatif
3034,"Hasilnya luar biasa, aku sangat puas dengan produk ini!",positif
3035,Aku kecewa karena tidak ada efek yang jelas.,negatif
3036,"Aku masih dalam tahap percobaan, belum bisa kasih kesimpulan.",negatif
3037,Produk ini sangat membantu kulitku lebih cerah!,positif
3038,Aku kecewa karena kulitku jadi lebih kering.,negatif
3039,Aku masih menunggu efek yang lebih terlihat.,negatif
3040,"Setelah pakai ini, wajahku lebih segar dan bersinar!",positif
3041,Aku malah mengalami iritasi setelah beberapa kali pemakaian.,negatif
3042,Aku masih belum yakin dengan hasilnya.,negatif
3043,"Produknya ringan dan nyaman di kulit, suka banget!",positif
3044,Aku nggak suka karena bikin kulitku makin berminyak.,negatif
3045,"Aku baru pakai seminggu, efeknya belum terasa.",negatif
3046,Wanginya enak dan teksturnya pas di kulit!,positif
3047,"Aku kecewa, malah bikin wajahku breakout.",negatif
3048,Aku masih ragu apakah ini cocok untuk jangka panjang.,negatif
3049,"Kulitku jadi lebih lembut dan kenyal, efeknya bagus!",positif
3050,"Sayangnya, tidak ada perubahan yang signifikan.",negatif
3051,Aku masih coba lihat efek dalam beberapa minggu ke depan.,negatif
3052,Produk ini sangat melembapkan dan nyaman digunakan!,positif
3053,Aku malah mengalami bruntusan setelah pakai ini.,negatif
3054,Aku masih belum yakin akan beli lagi atau tidak.,negatif
3055,"Hasilnya sangat memuaskan, kulitku lebih glowing!",positif
3056,Aku kecewa karena hasilnya tidak seperti yang diharapkan.,negatif
3057,Aku masih menunggu efek yang lebih signifikan.,negatif
3058,Teksturnya ringan dan mudah menyerap di kulit!,positif
3059,Aku malah alergi setelah beberapa kali pemakaian.,negatif
3060,"Aku baru coba beberapa hari, jadi masih menunggu hasilnya.",negatif
3061,Kulitku terasa lebih sehat setelah menggunakan ini!,positif
3062,Aku kecewa karena tidak cocok dengan kulitku.,negatif
3063,"Aku masih dalam tahap percobaan, belum bisa kasih ulasan lengkap.",negatif
3064,Produknya benar-benar bikin kulit lebih halus!,positif
3065,Aku malah mengalami kemerahan setelah pakai ini.,negatif
3066,Aku masih lihat apakah ini cocok untuk pemakaian jangka panjang.,negatif
3067,Wanginya sangat menyenangkan dan tahan lama!,positif
3068,Aku kecewa karena tidak ada perubahan pada kulitku.,negatif
3069,Aku masih ragu apakah produk ini benar-benar efektif.,negatif
3070,"Efeknya luar biasa, aku puas dengan hasilnya!",positif
3071,Aku malah jerawatan setelah menggunakan ini.,negatif
3072,"Aku baru mulai coba, jadi belum bisa kasih kesimpulan.",negatif
3073,Produknya sangat melembapkan dan bikin kulit sehat!,positif
3074,Aku kecewa karena hasilnya tidak sesuai ekspektasi.,negatif
3075,Aku masih menunggu hasil yang lebih nyata.,negatif
3076,"Hasilnya luar biasa, kulitku jadi lebih glowing!",positif
3077,Aku malah mengalami breakout parah setelah pemakaian.,negatif
3078,"Aku masih dalam tahap percobaan, belum bisa kasih review lengkap.",negatif
3079,Wanginya lembut dan nyaman dipakai sehari-hari!,positif
3080,Aku kecewa karena kulitku jadi semakin kusam.,negatif
3081,Aku masih mencoba melihat apakah ini cocok untuk kulitku.,negatif
3082,Teksturnya sangat ringan dan cepat menyerap!,positif
3083,Aku malah mengalami kemerahan setelah beberapa kali pakai.,negatif
3084,"Aku baru pakai beberapa hari, jadi belum bisa lihat efeknya.",negatif
3085,Kulitku terasa lebih kenyal dan sehat setelah pakai ini!,positif
3086,Aku kecewa karena tidak cocok dengan kulitku.,negatif
3087,Aku masih menunggu hasil lebih lanjut sebelum beli lagi.,negatif
3088,Produknya benar-benar bikin kulit lebih cerah!,positif
3089,Aku malah mengalami breakout setelah beberapa kali pemakaian.,negatif
3090,Aku masih melihat apakah produk ini cocok untuk jangka panjang.,negatif
3091,Wanginya enak dan teksturnya sangat nyaman!,positif
3092,Aku kecewa karena efeknya tidak sesuai harapan.,negatif
3093,"Aku masih dalam tahap mencoba, belum bisa kasih ulasan lengkap.",negatif
3094,"Hasilnya sangat baik, kulitku terasa lebih segar!",positif
3095,Aku malah alergi setelah beberapa kali pemakaian.,negatif
3096,"Aku masih dalam tahap percobaan, jadi belum ada efek yang jelas.",negatif
3097,Produk ini sangat membantu kulitku lebih sehat!,positif
3098,Aku kecewa karena tidak ada perubahan berarti.,negatif
3099,Aku masih belum yakin apakah akan beli lagi.,negatif
3100,"Hasilnya sangat bagus, aku puas dengan produknya!",positif
3101,Aku malah mengalami iritasi setelah beberapa kali pemakaian.,negatif
3102,Aku masih menunggu efek jangka panjangnya.,negatif
3103,Kulitku terasa lebih lembut setelah menggunakan ini!,positif
3104,Aku kecewa karena tidak cocok dengan jenis kulitku.,negatif
3105,"Aku baru mencoba, jadi masih menunggu efeknya.",negatif
3106,Produk ini sangat ringan dan nyaman di kulit!,positif
3107,Aku malah breakout setelah beberapa kali pemakaian.,negatif
3108,Aku masih melihat apakah ini produk yang tepat untukku.,negatif
3109,"Teksturnya lembut dan cepat menyerap, suka banget!",positif
3110,Aku kecewa karena tidak ada efek yang jelas.,negatif
3111,Aku masih ingin melihat efeknya sebelum memutuskan beli lagi.,negatif
3112,"Hasilnya luar biasa, kulitku lebih glowing!",positif
3113,Aku malah mengalami jerawat setelah beberapa kali pakai.,negatif
3114,Aku masih menunggu hasil yang lebih terlihat.,negatif
3115,Wanginya enak dan teksturnya nyaman di kulit!,positif
3116,Aku kecewa karena tidak ada perubahan nyata pada wajahku.,negatif
3117,Produk ini sangat melembapkan kulit wajahku!,positif
3118,Aku kecewa karena setelah pakai ini malah timbul jerawat.,negatif
3119,"Aku masih mencoba, efeknya belum begitu terasa.",negatif
3120,Kulitku terasa lebih kenyal dan segar setelah pemakaian!,positif
3121,"Sayangnya, tidak cocok di kulitku dan menyebabkan kemerahan.",negatif
3122,Aku masih melihat apakah ini cocok untuk penggunaan jangka panjang.,negatif
3123,Produk ini benar-benar membuat wajah lebih cerah dan bersih!,positif
3124,Aku malah breakout setelah beberapa kali pemakaian.,negatif
3125,"Aku baru pakai sebentar, jadi masih belum terlihat perubahannya.",negatif
3126,Teksturnya ringan dan nyaman dipakai setiap hari!,positif
3127,Aku kecewa karena hasilnya tidak sesuai ekspektasi.,negatif
3128,Aku masih menunggu efek yang lebih jelas.,negatif
3129,"Setelah pemakaian, kulitku terasa lebih halus dan sehat!",positif
3130,Aku malah mengalami iritasi dan gatal setelah pakai ini.,negatif
3131,Aku masih perlu lebih lama untuk melihat efeknya.,negatif
3132,"Wanginya enak dan menenangkan, suka banget!",positif
3133,Aku kecewa karena kulitku semakin kering.,negatif
3134,Aku masih ragu apakah akan membeli lagi.,negatif
3135,Produk ini sangat membantu memperbaiki tekstur kulitku!,positif
3136,"Sayangnya, tidak ada perubahan yang signifikan.",negatif
3137,Aku masih dalam tahap percobaan.,negatif
3138,"Hasilnya sangat memuaskan, wajahku lebih glowing!",positif
3139,Aku malah mengalami jerawat setelah beberapa kali pakai.,negatif
3140,Aku masih menunggu efek yang lebih nyata.,negatif
3141,Teksturnya lembut dan mudah menyerap di kulit!,positif
3142,Aku kecewa karena tidak ada efek yang aku harapkan.,negatif
3143,"Aku baru coba beberapa hari, jadi masih menunggu hasilnya.",negatif
3144,Kulitku jadi lebih cerah dan sehat setelah memakai ini!,positif
3145,Aku malah alergi setelah beberapa kali pemakaian.,negatif
3146,Aku masih dalam tahap melihat perkembangan kulitku.,negatif
3147,Produk ini benar-benar melembapkan dan menutrisi kulit!,positif
3148,Aku kecewa karena malah bikin wajahku kusam.,negatif
3149,Aku masih belum yakin dengan hasilnya.,negatif
3150,Wajahku terasa lebih lembut setelah pakai ini!,positif
3151,Aku malah mengalami kemerahan di wajah setelah pemakaian.,negatif
3152,Aku masih ingin melihat hasil jangka panjangnya.,negatif
3153,"Hasilnya luar biasa, aku suka banget!",positif
3154,Aku kecewa karena efeknya tidak sesuai harapan.,negatif
3155,Aku masih belum yakin apakah akan beli lagi atau tidak.,negatif
3156,Produk ini benar-benar menyegarkan kulit wajahku!,positif
3157,Aku malah mengalami breakout setelah beberapa kali pakai.,negatif
3158,"Aku masih dalam tahap percobaan, jadi belum bisa kasih review lengkap.",negatif
3159,Wanginya sangat menyenangkan dan tidak menyengat!,positif
3160,Aku kecewa karena kulitku jadi semakin berminyak.,negatif
3161,Aku masih mencoba melihat apakah ini cocok untuk kulitku.,negatif
3162,Teksturnya sangat ringan dan cepat menyerap!,positif
3163,Aku malah mengalami kemerahan setelah beberapa kali pakai.,negatif
3164,"Aku baru pakai beberapa hari, jadi belum bisa lihat efeknya.",negatif
3165,Kulitku terasa lebih kenyal dan sehat setelah pakai ini!,positif
3166,Aku kecewa karena tidak cocok dengan kulitku.,negatif
3167,Aku masih menunggu hasil lebih lanjut sebelum beli lagi.,negatif
3168,Produknya benar-benar bikin kulit lebih cerah!,positif
3169,Aku malah mengalami breakout setelah beberapa kali pemakaian.,negatif
3170,Aku masih melihat apakah produk ini cocok untuk jangka panjang.,negatif
3171,Wanginya enak dan teksturnya sangat nyaman!,positif
3172,Aku kecewa karena efeknya tidak sesuai harapan.,negatif
3173,"Aku masih dalam tahap mencoba, belum bisa kasih ulasan lengkap.",negatif
3174,"Hasilnya sangat baik, kulitku terasa lebih segar!",positif
3175,Aku malah alergi setelah beberapa kali pemakaian.,negatif
3176,"Aku masih dalam tahap percobaan, jadi belum ada efek yang jelas.",negatif
3177,Produk ini sangat membantu kulitku lebih sehat!,positif
3178,Aku kecewa karena tidak ada perubahan berarti.,negatif
3179,Aku masih belum yakin apakah akan beli lagi.,negatif
3180,"Hasilnya sangat bagus, aku puas dengan produknya!",positif
3181,Aku malah mengalami iritasi setelah beberapa kali pemakaian.,negatif
3182,Aku masih menunggu efek jangka panjangnya.,negatif
3183,Kulitku terasa lebih lembut setelah menggunakan ini!,positif
3184,Aku kecewa karena tidak cocok dengan jenis kulitku.,negatif
3185,"Aku baru mencoba, jadi masih menunggu efeknya.",negatif
3186,Produk ini sangat ringan dan nyaman di kulit!,positif
3187,Aku malah breakout setelah beberapa kali pemakaian.,negatif
3188,Aku masih melihat apakah ini produk yang tepat untukku.,negatif
3189,"Teksturnya lembut dan cepat menyerap, suka banget!",positif
3190,Aku kecewa karena tidak ada efek yang jelas.,negatif
3191,Aku masih ingin melihat efeknya sebelum memutuskan beli lagi.,negatif
3192,"Hasilnya luar biasa, kulitku lebih glowing!",positif
3193,Aku malah mengalami jerawat setelah beberapa kali pakai.,negatif
3194,Aku masih menunggu hasil yang lebih terlihat.,negatif
3195,Wanginya enak dan teksturnya nyaman di kulit!,positif
3196,Aku kecewa karena tidak ada perubahan nyata pada wajahku.,negatif
3197,Produk ini benar-benar melembapkan kulitku!,positif
3198,Aku kecewa karena malah bikin kulitku kering.,negatif
3199,"Aku baru coba, jadi belum ada efek yang terasa.",negatif
3200,Kulitku jadi lebih glowing setelah rutin pakai!,positif
3201,"Sayangnya, tidak cocok di kulitku dan bikin gatal.",negatif
3202,Aku masih menunggu hasilnya.,negatif
3203,Teksturnya ringan dan gampang menyerap!,positif
3204,Aku malah mengalami jerawat setelah beberapa kali pakai.,negatif
3205,Aku masih dalam tahap mencoba.,negatif
3206,Wanginya enak dan bikin rileks!,positif
3207,Aku kecewa karena efeknya tidak terlihat.,negatif
3208,Aku masih belum yakin dengan hasilnya.,negatif
3209,"Setelah pakai, kulitku terasa lebih lembut dan kenyal!",positif
3210,Aku malah mengalami breakout.,negatif
3211,Aku masih ingin melihat perubahan lebih lanjut.,negatif
3212,Produk ini sangat membantu menghidrasi kulit!,positif
3213,Aku kecewa karena tidak cocok untuk kulit sensitifku.,negatif
3214,"Aku baru pakai beberapa hari, jadi masih menunggu hasilnya.",negatif
3215,Hasilnya luar biasa! Kulitku jadi lebih sehat.,positif
3216,Aku malah mengalami iritasi setelah pemakaian.,negatif
3217,Aku masih ingin melihat hasil jangka panjang.,negatif
3218,Produk ini sangat ringan dan nyaman dipakai!,positif
3219,Aku kecewa karena tidak ada perubahan.,negatif
3220,Aku masih melihat apakah produk ini cocok untukku.,negatif
3221,Kulitku terasa lebih lembut dan halus!,positif
3222,Aku malah mengalami kemerahan setelah pemakaian.,negatif
3223,Aku masih mencoba melihat efeknya.,negatif
3224,Wanginya sangat menyenangkan!,positif
3225,Aku kecewa karena tidak sesuai ekspektasi.,negatif
3226,Aku masih belum yakin apakah akan beli lagi atau tidak.,negatif
3227,Teksturnya sangat nyaman di kulit!,positif
3228,Aku malah mengalami breakout setelah beberapa kali pakai.,negatif
3229,Aku masih dalam tahap percobaan.,negatif
3230,Kulitku jadi lebih segar setelah pakai ini!,positif
3231,Aku kecewa karena efeknya tidak bertahan lama.,negatif
3232,"Aku baru coba, jadi masih menunggu hasil.",negatif
3233,"Hasilnya sangat memuaskan, kulitku lebih sehat!",positif
3234,Aku malah mengalami jerawat setelah beberapa kali pemakaian.,negatif
3235,Aku masih melihat apakah ini cocok untuk jangka panjang.,negatif
3236,Produk ini sangat melembapkan!,positif
3237,Aku kecewa karena kulitku malah berminyak.,negatif
3238,"Aku masih dalam tahap percobaan, jadi belum bisa kasih review lengkap.",negatif
3239,Teksturnya lembut dan cepat menyerap!,positif
3240,Aku kecewa karena tidak cocok untuk kulitku.,negatif
3241,Aku masih menunggu efek lebih lanjut.,negatif
3242,"Hasilnya sangat bagus, aku puas!",positif
3243,Aku malah mengalami kemerahan setelah beberapa kali pakai.,negatif
3244,Aku masih ingin melihat efek jangka panjangnya.,negatif
3245,Kulitku jadi lebih glowing dan sehat!,positif
3246,Aku kecewa karena tidak ada perubahan berarti.,negatif
3247,Aku masih belum yakin apakah ini cocok untukku.,negatif
3248,Produk ini benar-benar bikin kulitku lebih segar!,positif
