review_id,review_text,price,packaging,product,aroma
91933,"tahu tentang miracle water ini,saat masi kursus spa dengan orang jepang tahun 2007 ^_^.pas tamat kursusnya,ceritanya mau perpisahan,ada salah satu teman jepang kasih sesuatu,sample sk-ii...katanya begini&quot",0,0,1,0
91955,"saya sudah 2 tahun pakai fte ini. kalau banyak orang yg mengalami purging setelah memakai fte ini, tp saya tdk mengalami purging sama sekali. mungkin karena sebelum memakai fte ini saya ga pernah memakai krim dokter dan sebagainya. pakai fte ini rutin banget. udah seperti minum obat 3 kali sehari ????????.  awal pemakaian,kulit wajah saya berasa adem banget. seminggu pemakaian,kulit wajah mulai terasa kenyal. sampai 3 bulan pemakaian,wajah mulai kelihatan glowy. dan saya mulai berani menambah moisturizer (dari seri anti aging sk ii) ke dalam regime saya. seterusnya saya merasa cocok banget. dan fte ini juga ga masalah di comby sama skin care merk lain. selalu sedia stock di rumah, ga mau sampai kehabisan stock deh.hihihi...",0,0,1,0
92044,"serum ini super super super favoritku. bagus banget utk hilangin flek bekas jerawat. untuk kulit aku yg agak oily cocok banget utk ngurangin kadar minyak dikulit wajahku. tp kebanyakan review dari orang yg kulit wajahnya kering, setelah pakai serum ini jadi makin kering kalau nggak pakai pelembab utk menghidrasi kulitnya. pemakaian 2-3 tetes sudah cukup untuk kulit wajah semuka. setelah seminggu pemakaian,kulit wajahku jadi makin cerah. pokoknya ini jadi serum wajibku. ga boleh ketinggalan kalau pergi kemana2. harganya memang agak mahal,tapi ga semahal serum dari seri cellumination. kalau dibandingkan memang ini lebih cocok utk menghilangkan flek, sedangkan serum aura essence lebih ke arah membuat kulit jadi glowy, aura wajahnya jadi terpancar.",-1,0,1,0
92832,"produk sk ii ini sangatlah bagus dan bahkan bisa menjadi rekomendasi untuk para beauty junkie. karena produk yang asalnya dari jepang ini benar benar bagus untuk perawatan kulit, terutama untuk kaum hawa. saya pribadi juga pernah menggunakan produk ini, tetapi untuk pemula. saat saya menggunakan sk ii untuk step awalnya yaitu gentle cleansernya benar benar lembut, dingin, dan kenyal. lalu ke penggunaan step kedua yaitu untuk facial treatment clean lotion. lalu step terakhir menggunakan facial treatment essence ini. setelah penggunaan dengan cara yang tepat memang membuat kulit menjadi lebih sejuk, kenyal, dan terasa ringan. tidak hanya stepnya saja, tetapi juga bagaimana cara menggunakan fte ini dengan baik. maka pada saat di aplikasikan ke wajah akan menjadi berbeda. ini faktor saya juga di rekomendasikan seseorang untuk menggunakan produk ini dengan tepat. maka hasilnya akan berbeda. produk ini saya gunakan pagi dan sore. yakni setelah bangun tidur dan sebeum tidur. rasanya, beberapa hari setelah penggunaan kulit menjadi lebih ringan, padahal ketika itu kulit saya berjerawat dan bayak bruntusan. tetapi, fte ini memberikan efek ringan. sk ii fte ini sangatlah saya rekomendasikan untuk para pemula. karena dengan teksturnya yang cair dan enak saat diaplikasikan ke wajah, maupun setelah penggunaan. fte ini juga menghasilkan kulit yang bercahaya, halus, dan terlihat awet muda setelah penggunaan dalam waktu yang lama.",0,0,1,0
93471,"setelah gagal dgn rna cream, aku coba rna essence ini, karna ga tau mau pakai anti aging apalagi, dan hasil nya jauh dr rna cream, muka ku jd lembab, ga bikin purging, blm sebulan pakai sih, aku pasti akan repurchase. ini cocok bgt d pasangib sama wpss, karena wpss bikin kering, di timpa ini jd lembab, aku jd ga pakai mois lagi, super love.",0,0,1,0
93566,"sudah dari dulu saya mengenal produk ini karena banyak teman-teman mama yang pemakai setia sk-ii. saya sendiri sebenarnya belum tertarik menggunakan sk-ii karena saya menganggap di usia saya yang baru 20-an, belum perlu untuk menggunakan produk sk-ii yang imagenya merupakan produk anti-aging.  tapi ternyata saya salah besar.  produk sk-ii memang ditujukan untuk orang-orang yang mengalami masalah penuaan, tapi sebagian besar produknya compatible juga untuk yang usianya seperti saya. terutama produk favorit saya yaitu facial treatment essence.   pertama kali saya menggunakan fte ini sekitar beberapa bulan yang lalu, saya membeli sk-ii pitera essence kit dengan harga +\\\\/- rp 700.000. dengan harga segitu menurut saya masih dalam jangkauan karena sebelumnya saya pernah menggunakan serum yang harganya sama tapi tidak memberi efek apa-apa di kulit wajah saya.  waktu sampai di rumah saya langsung super excited untuk mencoba. well, harus diakui bau fte memang agak emnggangu awalnya, tapi gak apa deh demi kulit muka yang glowing. lagipula dengan baunya yang khas ini terbukti bahwa fte tidak menggunakan fragrance atau bahan-bahan yang dapat menimbulkan masalah untuk kulit sensitif. besok paginya, saya kaget dengan efek yang diberikan fte, baru pertama kali pemakaian kulit wajah saya yang biasanya super berminyak ketika baru bangun jadi terlihat lebih segar dan tidak terlalu oily. hari-hari berikutnya saya jadi makin rajin pakai fte 2 kali sehari, pagi-pagi sebelum berangkat  kerja dan malam hari ketika kulit sudah dibersihkan.  setelah seminggu menggunakan fte, keluar juga yang saya takutkan: purging! keluar white head yang kalau pecah keluar air di bagian pipi dan dagu. tapi karena memang sudah diinfo kalau ada efek purging terutama karena sebelumnya saya memang menggunakan krim obat dokter, saya menanggapinya dengan santai. saya tetap menggunakan fte setiap pagi dan malam, dikompres juga di bagian yang bermasalah. alhasil setelah 3 hari juga white headnya mulai kempes dan kering.  sekarang kulit wajah saya makin kenyal dan cerah. t-zone saya  juga mulai terkontrol minyaknya. terbukti fte ini memang berguna untuk menyeimbangkan ph. saya selalu merekomendasikan fte ke teman-teman saya yang mengalami masalah kulit. merangkap jadinya pemakai dan sales cabutan sk-ii.  benar-benar miracle water!",0,0,1,-1
93765,"this is one of my holy grail ever! bener-bener sesuai sama klaimnya. di kulit aku yang oily-acne prone-sensitif ini, skii facial treatment essence bisa kasih efek calming dan bikin kulitku jadi terasa supple. aku juga perhatiin seiring pemakaian, jerawatku jadi lebih berkurang, terutama jerawat yang ukurannya big size :)) aku pakainya langsung ditetesin di telapak tangan aja, abis itu langsung deh di puk puk puk ke muka. rasanya fresh dan kalem saat pakai fte ini. lurv it sooo much! one of the best legendary skin care ever! a true miracle water. i think every girls must have it in their skin care routine \u2764",0,0,1,0
93769,"aku sudah menggunakan sk-ii faciak treatment essence ini dari lama. ini tuh bukan hanya \u2018sekedar air\u2019 tapi benar-benar \u2018air ajaib\u2019.   airnya yang mengandung pitera, jika digunakan rutin akan membuat kulit nampak 10 tahun lebih muda.  aku suka sk-ii fte ini karena dapat mencegah komedo, membuat komedo yang sudah ada menjadi lembut dan gampang dikeluarkan, komedo tidak bau dan jadi lembut. kulitku nampak glowing.  kalo misalnya aku lagi ada jerawat, aku akan mengkompres jerawat aku menggunakan kapas yang sudah dibasahi sk-ii fte sebelumnya, alhasil, jerawat aku selalu kempes tanpa meninggalkan bekas.  untuk harga, aku rela bayar mahal demi kulit yang sehat dan bercahaya, kulit itu investasi masa tua, setuju?  kemasannya aku suka dari kaca (meskipun banyak yang gak suka). karena kemasan dari kaca ini yang membantu menyimpan \u2018air ajaib\u2019 ini tetap selalu dalam keadaan baik.  biasanya aku menggunakan sk-ii fte ini pagi dan malam hari setelah cuci muka untuk booster krim selanjutnya yang akan aku pakai.",-1,-1,1,0
93812,"first time i used it...off course ambil dari temen ( hahahahahahha) setelah itu pas di mall ngeliat ada counter sk ii, melipirlah sebentar buat cek yang namanya magic ring. agak shock sih dibilang umur kulit muka lebih tua 10 taon dr umurnya t_t awalnya nyobain yg trial set ( fte 75 ml, toner 30 ml plus mask) selama nyoba 2 bln belum ada perubahan apa2, tapi setelah 3 bln mulai keliatan muka jd lbh soft and kenyal ( fufufufu ) air ini ajaib, bisa untuk kompress jerawat besoknya jd kempis jerawat n ga bekas !!! sampai sekarang sih ketagihan abis, trus mulai pakai serum wpss n rna moist. re-purchase? off course :)",0,0,1,0
93984,aku pakai fte sdh hampir 2th.. awal pakai gak ngalami purging.. meskipun mahal tp fte ini awet sp 1th yg 215ml. awalnya aku aplikasinya pakai tangan dan ngirit banget. mungkin krn ini hasilnya gak terlalu signifikan.. tp komedo pada keluar semua.. muka jd bersih.. aku baca di fd  kl yg bagus aplikasinya pke kapas.. aku ikuti.. memang boros ya.. lbh cepat habis.. krn sekarang aku pakai yg 330ml jg setaun habisnya padahal pakainya pagi aja.. kl malam aku pakai yg lxp. tp memang hasilnya lbih bagus. glowing dan makin lama makin bening.. lembab.. textur makin bagus..fine line tidak nambah.. sukaa sama fte ini...,-1,0,1,0
94242,"best skincare ever!!!!! ini adalah skincare termahal dan terbagus menurut saya. sudah hampir 2bulan saya memakai product ini, product ini tidak membuat saya purging yang berlebihan, hanya membuat komedo putih cepat timbul dan ada beberapa jerawat batu yang timbul disebagian tempat diwajah. selebihnya wajah saya tampak lebih becahaya, lebih kenyal, lebih kencang, dan tentunya lebih baik dari sebelum memakai sk ii fte ini. semua skincare yang saya pakaipun dapat terserap lebih cepat, dan yang bikin senangnya product ini dapat di combie dengan beberapa skincare perawatan dari dokter clinic",-1,0,1,0
94276,"ini adalah serum wajah pertama yang saya punya. harganya terbilang littel bit expensive, tapi dengan harga segitu serum ini worth untuk dipunya. serum juga dapat dikategorikan sebagai boosting, yuups boosting untuk penunjang skincare yang kita punya.  hasilnya sangat oke, wajah tampak lebih kenyal, kelembapan kulit wajah terjaga, dan tentunya wajah tampak lebih kencang. salah satu product lancome yang patut untuk dicoba.",-1,0,1,0
94312,"booster kedua setelah sulwhasoo fcas. aku suka secret key ste karena: * gak bikin bruntusan di kulit mukaku yg acne prone * teksturnya cepat nyerap * sukses bikin skincare-ku di tahap setelah booster nyerap ke muka dgn lebih cepat (dibandingkan kl gapake booster) * bikin bekas jerawat memudar * harganya cukup terjangkau  minusnya: * aromanya. lebih nyengat daripada yg biasa, tapi kl udah 3x pk sih jadi terbiasa * kl beli full size botolnya kurang travel friendly",1,-1,1,-1
94658,"udah hampir setahun pake fte , dari yang awalnya cuma coba2 sample size krn tergiur baca review, sampe akhirnya merasa cocok dan repurchase real size nya hihihi.. so far, fte ini bagus bgt utk melembabkan kulitku yg kering. dan sejak menambahkan fte dalam skin care regime ku, jerawat dan komedo jauh berkurang. somehow, ini cukup ampuh di kulit aku buat bikin jerawat &quot",0,0,1,0
95480,"serum ini hanya untuk pemakaian 28 hari aja dan boleh diulang setelah 3 bulan. teksturnya agak kental wangi madu. dipakenya agak lengket jadi lebih enak dipake malem dan tanpa pake night cream lagi. bbrp hari aja udah keliatan muka sangat supple, glowing, dan cerah. aku sih biasanya abis 3 ampul dalam 28 hari. cuma ya setelah 28 hari itu berangsur2 muka ngga seglowing sebelumnya. jadi setelah 3 bulan memang harus diulang lagi.",0,0,1,0
95497,"bisa dibilang ini hg hydrating serum buatku. pertama, karena testurnya ringan dan cepat meresap di kulit. menghidrasi kulit dengan baik. bikin kulit terlihat plumpy and healthy. bikin kulit wajah lebih mulus. nggak bikin berminyak ataupun break out. sekali pakai hanya butuh dikit aja jadi awet banget. poin plus yang terakhir, harganya affordable. apalagi di market plaza sering diskon. yeayy! :d   kemasannya juga fungsional dan praktis, travel friendly. kalau lagi traveling, selalu bawa ini karena praktis banget dibawa-bawa. kalau sudah mau habis, tinggal disimpen dalam posisi berdiri dan tutup di atas, produknya bakal cepet keluarnya.   aku pakai ini setiap pagi dan malam, setelah first essence dan sebelum moisturizer atau serum yang lain. serum ini jadi booster yang bagus untuk skincare selanjutnya, bikin formulainya bekerja lebih efektif dan lebih keliatan efeknya di kulit. bener-bener butuh serum ini setiap hari, belum habis udah harus nyetok lagi. pokoknya ketagihan dan suka banget :)",1,1,1,0
95554,"i can say this is my truly soulmate hehe. awal pake krn putus asa wkt jerawat parah. ga sembuh2 pake produk lain. harganya mahal, sy cb cri di olshop yg jual ukuran sampel. selama seminggu rutin pemakaian, keliatan bgd proses nya. jrwt gede2 dan bernanah mengering, dan kulit wajah yg td nya kusam jd lbh kelihatan sehat, glowing, lembut dan kenyal. stlh sebulanan jrwt dah hmpr gd yg muncul, namun bekas2 nya bikin sy jd takut g bs hilang. parah bgd deh hitem2 polkadot gt sepanjang pipi, rahang, dagu. tp sy tetep perawatan dgn penambahan dr produk sk ii lain nya. oh ya fte ini jg manjur bgd untk kompres jrwt yg nongol, caranya sblm tdr sy tuang dikapas secukup ny, trs kompres ke jrwt sampe kapas nya mengering. ad rasa clekit2 saat proses, besok nya jrwt nya uda kempes dan mengering, ad jg yg jrwt nya jd mateng dan pecah. sktr 6 bln an muka ak dah gd bks jrwt nya,tmn2 ak jg pada tanya. mama ak smpt mikir rasanya bekas itu bakal susah hilang krn parah banged. untung nya krn g putus asa, ak pake sampe skrg meskipun kdg bolong jg pemakaian heheh. kl muka lg iritasi, ak jg pake ini di mlm hari, pagi nya muka sdh hilang iritasi nya. muka lbh glowing dan sehat deh pake fte. pori2 jg jd mengecil dan jd percaya diri lg. umur boleh menua namun kulit tetep hrs dirawat. umur boleh menua tp kecantikan tetep hrs terpancar, slh satu nya dr wajah.",-1,0,1,0
95687,"fte dari sk ii ini adalah salah satu hg aku.. membuat kulit aku lebih moist, walaupun beberapa bulan setelah pakai fte jerawat bermunculan, tapi tetep aja dipakai dan akhirnya jerawat pun hilang :) . wajib bangeeet mah punya fte ini heheh",0,0,1,0
95902,dapet sample size nya dan nyoba buat ngilangin noda bekas jerawat. wanginya herbal gitu dari ginseng tp ngga mengganggu kalo buat aku. teksturnya kental gitu warna agak putih tp ga pekat. dipakenya dispot-spot tertentu. pakenya tipis-tipis aja. buat aku ini salah satu produk yang ampuh banget buat ngilangin noda bekas jerawat maupun flek. seriously!! sampe saat ini aku belum nemuin produk seampuh dan secepat snowise ex brigthening spot serumnya dari sulwhasoo ini buat ngilangin noda dan flek bekas jerawat. sayangnya harganya mahaaaaal banget dan produk ini susah banget didapet. tapi worth it sama hasil yang diberikan!,-1,0,1,0
95908,"pertama nyoba ini karena liat alodita pake haha kulitnya yang mulus jadi pengen ikut nyobain. sebulan pertama pake kulitku jd lebih cerah kenyal. 2 bulan pake dark spot memudar dan healthy glowing gitu. memasuki bulan ke-3 mulai ada efek purging. purgingnya selama sebulanan. tapi aku tetep lanjutin, dan sekarang purgingnya udah selesai. tinggal dark spot nya yang emang lumayan lama ilanginnya. tapi aku tetep bertahan sama si fte ini karena mukaku sekarang lebih healthy and glowing. meskipun mahal tp worth it kok.",-1,0,1,0
96130,suka bgd sama fte ini..aq dah 2bulan pakai..walo muka kusam tp kl pake fte..langsung segeerrr n cerah lg muka...&lt,0,0,1,0
96154,"hhmm..hadiah dari suami nh.. :-) cukup 2tetes aja sih kl aq makenya.. teksturnya lembut bgd dan mudah meresap ke kulit..sensasinya wajah jd berasa kenceng,cerah,,daannnnn gak berminyakkk really..really..love it.. urutan pemakaiannya cleansing,,cleanser,,cl,fte,serum,,moisturizer.. cuma kl boleh saran,berdasarkan pengalaman n googling sana sini..buat pemula n lg purging,mending essensenya disimpen dl..pkai moisturizernya aja dl..kl purgingnya udah gk tll parah..baru deh serumnya dipake lg... :-)",0,0,1,0
96179,"aku suka bgt pake essence ini, kulit lgsg lembab dan kenyal, dan beneran boosting serum kiehls aku. krn saat pake serum ccds aku aja ky nothing happens, tp stlh combine dg essence ini dark spots ak memudar, yeay!",0,0,1,0
96213,"my most favorites! sudah bertahun tahun pake ini dan kulit jadi bagus banget. dari kulit yang breakout parah karna cream gaje, jadi mulus. hydrating, keringin jerawat, mencerahkan, pokoknya paket lengkap bangettt.",0,0,1,0
96239,"akhirnya mencobanya dannn i'm fallin' in love wiff fte???? baru 2bln sih, tp tekstur kulit membaik signifikan... kl utk whiteningnya blm, krn msh concern dg tekstur kulit dl... emg bener2 miracle water dahhh... salam syantiksss\u263a",0,0,1,0
96479,"udah dari beberapa tahun yg lalu aku tau produk ini. banyakk banget reviewnya dalam dan luar negri. aku tau waktu itu dr youtube nya kak lizzie parra. yakin langsung pengen banget coba. tapi pas liat harga..langsung mringis..ya karna uang segitu buat beli skincare tu banyak banget buat aku. walaupun sebanding, dan lagi aku ga kerja. baru taun kemaren aku bisa nyoba beli itupun nabungnya lama dan belinya yg ga full size. i coba itungan hari udah enak banget mukanya. target aku ngilangi bekas facial. dan ini udah jalan lebih dari 3 bulan. muka kliatan lebih bersih, kenyal, segar dan kencang. beda banget dr sebelum pake. kasar, kusem, dan ihh pegang aja males. apalagi sekarang udh punya suami, perawatan perlu banget donk. aku bakal lanjutin semampu aku, yg penting ga putus, biar cepet mulus lagi ni wajah seperti sebelum di facial.jadi, buat aku, kalo ada skincare yg memang benar-benar bekerja , terbukti dan efektif, walaupun harganya mahal, buat aku ga masalah, apalagi buat yg punya budget lebih. thankyou skii, produk kalian warbiyasahhhh,,",-1,0,1,0
97434,"1 kata utk fte skii ini, miracleaku udah 1 thun ini pakai fte setiap pagi sebelum make up dan malam hari sebelum pakai serum. pertama kali magic ring kondisi kulit sangat oily, acne scars yg jelas dan usia kulit 35 thn padahal wktu itu masih 29 thn. awal februari kmern magic ring lagi dan usia kulit jadi 31 thn. peningkatan yang baik di usia 30 thn skrg. daily fte ini jadi produk wajib dan ga bisa di-skip dari regime skin care ku. obat dari dokter kulit bisa sama sekali dilepas dan lebih suka kondisi muka saat ini. i love fte very muachh",0,0,1,0
97458,"i've been using this miracle water since end of 2012, awal pakai kondisi kulitku jelek jeleknya deh, karna umur 34tahun dan sama skali ga pernah merawat kulit karna selalu berfikir aku ga punya masalah kulit. tiba2 sadar kulitku kenapa jadi kusam dan banyak keriputnya.. liat iklan yang orang2 tua di jepang yang tangannya tetap halus walau mereka sudah tua, ternyata karna setiap hari kulit tangan mereka ternutrisi oleh kandungan di fermentasi beras untuk pembuatan sake, yang mana merupakan awal tercipta nya pitera.sebelum memakai fte dan produk2 sk-ii lainnya saya cek kulit dengan magic ring di counter, dan benar saja, hasilnya kulit saya kusam, dehidrasi dan sudah bermunculan tanda2 penuaan dini seperti fine lines, sagging, dll. walaupun bc nya menghibur saya dengan bilang, kulit saya masih lumayan bagus kok mengingat usia saya dan juga karna tidak pernah merawat kulit.tapi saya langsung bertekad untuk mulai rajin merawat kulit.awalnya saya beli yang 75ml, lalu setelah cocok saya beli yang 215ml, tapi sekarang saya lebih suka beli yang 330ml karna ada pump nya dan memang terasa berat dengan sekali beli yang paling besar, tapi karna sudah merasakan hasil nya, saya malah merasakan lebih hemat :) cara pakai kapas lalu ditepuk2 ke muka, di pindah ke botol spray lalu di spray dan di tepuk2 juga, maupun seperti setaun belakangan ini, dengan langsung tuang ditangan, di warm up dan di tepuk2 ke muka. lalu bekasnya saya tekan2 dibagian leher dan juga punggung tangan. tidak cuma kulit muka saya yang semakin bagus, juga leher dan tangan saya loh.fte ini membuat kulit setelah di bersihkan jadi moist & siap untuk menerima serum maupun pelembab setelahnya.memang harganya cukup mahal, tapi pemakaiannya bisa di hemat kok. saya sendiri biasa menghabiskan 1 botol ukuran 215ml ini sekitar 10bulan. tapi ada teman saya yang tiap 5-6bulan habis (katanya pakainya sampe kayak mandi.hehe), dan ada juga yang hampir 1 tahun baru habis. oia, kalo saya bilang paling hemat jatuhnya kalo kita beli yg botol ukuran 330ml, lagian saya lebih suka karna pakai pump.setelah 14 hari pemakaian, hasil langsung saya rasakan adalah kulit lebih moist dan mulai lebih cerah. lalu bertahap mulai menyamarkan tanda2 penuaan dikulit dan semakin cerah.usia saya sekarang 37 tahun dan saya senang skali saat bertemu orang dan ditanya, pakai skincare apa kulitnya glowing gitu? harganya mahal ya tapi..",-1,0,1,0
97520,"serum yang satu ini emang ngasih efek luar biasa ke kulitku. dan cepat nyerap banget. biasanya pake serum lain baunya agak aneh dan nunggu lama untuk meresap di kulit, royal jelly ini langsung nyeesss dan wanginya mirip2 madu gitu.\u00a0efeknya di kulitku jadi glowing dan pori2 mengecil. aku sukaaa",0,0,1,1
97858,"ada harga ada kualitas!\u00a0dari sisi price, \u00a0gak bs dipungkiri ini mahal, tapi\u00a0kualitas yg berbicara.\u00a0baru pake awal desember 2015 kemarin, sampe skrg, jadi kurleb 2 bulanan, hasilnya? muka bersih!!jerawat muncul, kompres fte, ilang. ini yg bikin, gimana gitu, ajaib!!love????",-1,0,1,0
97861,"produk ini bagus banget. awal2 mau beli rasanya lumayan banget nguras kantong, tapi kl ud liat hasilnya bener gak ngecewain.saya punya kulit wajah yg banyak spot item ato biasa org bilang 'spruten' di bagian sekitar pipi dan hidung karena dulu sy demen banget olahraga outdoor.. awalnya smpt takut juga nanti lama2 makin gelap dan gelap sampe bener2 obvious bgt,tp untung bgt aku coba produk ini. selain ngilangin the spots , produk ini juga secara gak langsung membantu mencerahkan kulit wajah.sekarang sy ud 3 thn pake produk ini dan bakal terus pake. recomended bgt!!\u00a0",0,0,1,0
98076,baru make semalem aja hasil besok pagi udh kerasa .. bangun tidur jadinya lembab banget.\u00a0bakalan repurchase lagi!!\u00a0ga rugi klo beli produk ini. makenya juga cuma malem. lebih bagus klo sebelum pake ini udah di maskerin dan kondisi wajah udh siap untuk di berikan treatment kyk serum ini\u00a0,0,0,1,0
98177,"salah satu essence favorit!! kulit aku oily acne prone tapi ga break out pake ini. teksturnya light banget dan cepet banget keserap di kulit! wanginya juga enak. sayang aja harus beli online. selama pake ini bekas2 jerawat jd lbh cepat memudar.. tapi dia emang ga efek buat jerawat itu sendiri, ga bikin makin kering\\\\/apapun kl di aku. dan ini kurang moisturizing, jd harus pake moisturizer lg sesudahnya, apalgi yg kulitnya kering. keuntungannya, dia ga bikin sticky\\\\/oily buat kulit berminyak. recommended!",0,0,1,1
98366,"essence dari laneige ini memang sudah menjadi favorit saya beberapa bulan ini. essence ini bikin wajah terlihat cerah hanya dalam waktu seminggu, bekas jerawat saya juga sangat cepat memudar, bikin wajah lembab. memang ada harga ada kualitas.\u00a0",0,0,1,0
98466,"pertama kali aku makek fte ini sekitaran 1 tahun yang lalu, kulitku termasuk berminyak di daerah t dan sensitif parah sama debu jadi gampang banget jerawtan kalo kotor dikit aja :( udah jerawtan kecil, and akhirnya berawal dari kepo dan akhirnya jatuh cinta, fte ini udah jadi booster banget buat kulit ku, kenapa aku bisa bilang fte udah jadi booster banget soalnya aku bener-bener baru nyadar kalo fte ini bikin makeup nempel apa lagi mukaku tipe oily gini setiap make up harus sering2 di touch up, tapi kalo aku udah pakek fte rasanya nempel dan kesannya mulus banget, wajah jadi cerah (seriusan aku gak bohong), sejauh ini juga jerawatku cuman muncul 1 waktu pms aja dan udah alhamdulilah banget rasanya dan dengan fte ini aku mulai bisa di bilang jarang banget pakek bedak ya paling cuman sunscreen aja, rasanya bener2 udah gak bisa lepas dari fte dan aku rekom banget kalo yang mau pakek yang pitera set soalnya udah komplit ada fte 75 ml + toner + mask dan ini jatuhnya juga lumayan irit dan yang penting harus rutin sama konsisten biar hasilnya maksimal\u00a0",0,0,1,0
98529,"sudah hampir 2 taon an aku pakai product sk-ii (including fte ini).. kulitku sih tidak pernah ada masalah sebelumnya, palingan cuman keluar 1-2 jerawat waktu pms.. but since i've used this fte, banyak yang bilang kalau kulitku kelihatan lebih bagus, lebih cerah.. so, i guess this essence really works, though it smells funny a bit.. (kaya bau yeast gitu hehe)",0,0,1,-1
98859,"wajah saya termasuk wajah yg kusam, mudah berjerawat, dan sangat berminyak. namnu sejak saya menggunakan fte dr sk-ii, membuat wajah saya semakin sehat terawat, jerawat semakin berkurang, lembut dan kencang. saya sangat suka dengan rangkaian product dr sk-ii.",0,0,1,0
98929,"first impression aku after pakai fte ini bener bener bekerja baik untuk kulitku, yang sebelumnya muka aku breakout parah dan aku coba pakai kiehl's treatment essence ternyata justru memperparah jerawatku akhirnya aku coba treatment essence dari skii dan ini worth it banget! dari awal sempat bingung antara kiehl's dan skii tapi mungkin karna kulitku lebih cocok pakai skii akhirnya aku putuskan untuk terus memakainya sekarang dan selamanya karna memang kandungan pitera ini bagus untuk kulit yang bisa membuat kulit nampak lebih muda dan itulah yang membuatku makin tertarik untuk coba product skii lainnya. alhamdulilahnya mukaku be better pakai fte ini, jarang jerawatan, muka jadi lebih kenyal, cerah alami dan noda bekas jerawat mulai memudar secara perlahan. karna aku bantu dengan product lainnya agar hasilnya maksimal. dan nyesel banget baru pakai skii, bye bye deeeh obat cream dokter dan cream racikan lainnya~ repurchase? yes!!!",0,0,1,0
98953,"sejak 5 tahun lalu aku mulai memakai krim-krim dari klinik kecantikan karena tiba-tiba muncul jerawat. dari satu klinik ke klinik lainnya aku cobain, tetapi hampir semua tidak dapat diterima dengan baik oleh kulitku, yang ada malah merah-merah, muka rasanya ketarik, super kering, kemudian mengelupas!\u00a0lalu tiba saatnya kira-kira 2 tahun lalu akhirnya aku memutuskan mencoba produk sk-ii yaitu fte, berawal ketika kulit super sensitifku mendadak \u201crewel\u201d lagi. waktu itu tiba-tiba entah mengapa seluruh muka bruntusan parah, pori-pori membesar, dan rasanya sangat gatal dan perih semacam ada api di depan mukaku (serius). kemudian aku pergi ke dokter spkk, diberi obat serta melakukan tes alergi. setelah tes alergi, ternyata hasilnya menunjukkan bahwa kulitku alergi terhadap banyak hal. setelah seminggu rasa gatal dan perihnya akhirnya hilang, namun pori-porinya berubah jadi besar karena waktu iritasi seperti melepuh gitu dan meninggalkan flek :( jadi orientasiku sekarang dalam memakai skincare adalah memilih yang kandungannya aman\\\\/alami dan tidak \u201ckeras\u201d. setelah browsing-browsing aku membaca bahwa fte ini aman juga digunakan untuk ibu hamil. semakin kuat deh niat untuk beli fte ini.\u00a0pertama, aku membeli sk-ii pitera essence set yang berisi fte 75ml, ftcl 30ml, dan treatment mask 1 pc. kesan pertama saat memakai fte ini adalah muka jadi lembut. oh iya jenis kulit mukaku normal-kering ya. aku memakainya di pagi hari setelah mandi dan malam hari sebelum tidur. dimulai dengan cuci muka kemudian memakai ftcl sebagai toner, lalu dilanjutkan dengan fte. aku memakai fte ini dengan cara menuangkannya pada kapas kemudian menepuk-nepukkan pada seluruh muka dan leher. saat bangun tidur terasa banget kulitku tidak kering dan super lembut. aku mengamati perkembangan pemakaian fte ini selama seminggu awal. kulit wajahku tidak iritasi, tidak merah-merah bahkan tidak mengelupas seperti halnya jika awal-awal memakai krim dari klinik kecantikan. makin cinta deh sama fte ini. botol fte pertamaku cepat habis karena aku sering pakai juga untuk mengompres wajah jadi boros hehe\u2026 mengapa aku mengompres wajah pakai fte? karena fte ini juga sebagai obat jerawat untukku, ketika jerawat muncul, malam hari kompres fte paginya mengempes lho jerawatnya wow\u2026\u00a0saat fte pertamakku sudah mau habis, mulai deh siap-siap beli lagi. waktu main ke counter sk-ii tertarik banget sama fte limited setition red butterfly. botolnya cantik banget deh \u00a0:) jadi pengen koleksi. kandungannya ya sama seperti fte yang biasa, hanya kemasannya saja yang berbeda. akhirnya kesampaian beli red butterfly ini. karena kesabaran dan ketelatenanku pakai fte ini tidak terasa pori-poriku yang dulu pada membesar karena iritasi, kini pori-porinya sudah mengecil dan normal kembali plus kulit keringku kini jadi lembut dan lebih lembab (tapi tidak berminyak), serta muka lebih cerah rasanya. urusan pori-pori besar dan muka kering sudah teratasi. bahkan beberapa teman yang kulitnya juga bermasalah akhirnya juga pada pakai fte karena tertarik melihat perkembangan wajahku, senengnya bisa berbagi\u2026sekarang aku mau concern ke perawatan sk-ii lanjutan untuk mengatasi spot hitam akibat bekas iritasiku dulu (aku punya genetik kulit alergi yang mudah hitam ketika setelah terjadi luka atau iritasi). semoga setelah nanti memakai treatment lanjutan, dark spotku juga bisa teratasi :-)",0,0,1,0
